"Sample"	"Contamination Status"	"Contamination Level"	"Distance"	"Sample Coverage"
"HG02666_91.0.3.bam"	"ND"	"ND"	"0"	"2"
"HG02666_91.0.4.bam"	"ND"	"ND"	"0"	"2"
"HG02666_91.0.5.bam"	"ND"	"ND"	"0"	"2"
"HG02666_91.0.6.bam"	"ND"	"ND"	"0"	"2"
"HG02666_91.0.7.bam"	"ND"	"ND"	"0"	"2"
"HG02666_91.0.8.bam"	"ND"	"ND"	"0"	"2"
"HG02666_91.0.9.bam"	"ND"	"ND"	"0"	"2"
"HG02666_91.1.0.bam"	"ND"	"ND"	"0"	"2"
"HG02666_92.0.1.bam"	"ND"	"ND"	"0"	"2"
"HG02666_92.0.2.bam"	"ND"	"ND"	"0"	"2"
"HG02666_92.0.3.bam"	"ND"	"ND"	"0"	"2"
"HG02666_92.0.4.bam"	"ND"	"ND"	"0"	"3"
"HG02666_92.0.5.bam"	"ND"	"ND"	"0"	"3"
"HG02666_92.0.6.bam"	"ND"	"ND"	"0"	"3"
"HG02666_92.0.7.bam"	"ND"	"ND"	"0"	"3"
"HG02666_92.0.8.bam"	"ND"	"ND"	"0"	"2"
"HG02666_92.0.9.bam"	"ND"	"ND"	"0"	"2"
"HG02666_92.1.0.bam"	"ND"	"ND"	"0"	"2"
"HG02666_93.0.1.bam"	"ND"	"ND"	"0"	"2"
"HG02666_93.0.2.bam"	"ND"	"ND"	"0"	"2"
"HG02666_93.0.3.bam"	"ND"	"ND"	"0"	"2"
"HG02666_93.0.4.bam"	"ND"	"ND"	"0"	"2"
"HG02666_93.0.5.bam"	"ND"	"ND"	"0"	"2"
"HG02666_93.0.6.bam"	"ND"	"ND"	"0"	"2"
"HG02666_93.0.7.bam"	"ND"	"ND"	"0"	"2"
"HG02666_93.0.8.bam"	"ND"	"ND"	"0"	"2"
"HG02666_93.0.9.bam"	"ND"	"ND"	"0"	"2"
"HG02666_93.1.0.bam"	"ND"	"ND"	"0"	"2"
"HG02666_94.0.1.bam"	"ND"	"ND"	"0"	"2"
"HG02666_94.0.2.bam"	"ND"	"ND"	"0"	"2"
"HG02666_94.0.3.bam"	"ND"	"ND"	"0"	"2"
"HG02666_94.0.4.bam"	"ND"	"ND"	"0"	"2"
"HG02666_94.0.5.bam"	"ND"	"ND"	"0"	"2"
"HG02666_94.0.6.bam"	"ND"	"ND"	"0"	"2"
"HG02666_94.0.7.bam"	"ND"	"ND"	"0"	"2"
"HG02666_94.0.8.bam"	"ND"	"ND"	"0"	"2"
"HG02666_94.0.9.bam"	"ND"	"ND"	"0"	"2"
"HG02666_94.1.0.bam"	"ND"	"ND"	"0"	"2"
"HG02666_95.0.2.bam"	"ND"	"ND"	"0"	"2"
"HG02666_95.0.3.bam"	"ND"	"ND"	"0"	"2"
"HG02666_95.0.4.bam"	"ND"	"ND"	"0"	"2"
"HG02666_95.0.5.bam"	"ND"	"ND"	"0"	"2"
"HG02666_95.0.6.bam"	"ND"	"ND"	"0"	"2"
"HG02666_95.0.7.bam"	"ND"	"ND"	"0"	"2"
"HG02666_95.0.8.bam"	"ND"	"ND"	"0"	"2"
"HG02666_95.0.9.bam"	"ND"	"ND"	"0"	"2"
"HG02666_95.1.0.bam"	"ND"	"ND"	"0"	"2"
"HG02666_96.0.2.bam"	"ND"	"ND"	"0"	"2"
"HG02666_96.0.3.bam"	"ND"	"ND"	"0"	"2"
"HG02666_96.0.4.bam"	"ND"	"ND"	"0"	"2"
"HG02666_96.0.5.bam"	"ND"	"ND"	"0"	"2"
"HG02666_96.0.6.bam"	"ND"	"ND"	"0"	"2"
"HG02666_96.0.7.bam"	"ND"	"ND"	"0"	"2"
"HG02666_96.0.8.bam"	"ND"	"ND"	"0"	"2"
"HG02666_96.0.9.bam"	"ND"	"ND"	"0"	"2"
"HG02666_96.1.0.bam"	"ND"	"ND"	"0"	"2"
"HG02666_97.0.1.bam"	"ND"	"ND"	"0"	"2"
"HG02666_97.0.2.bam"	"ND"	"ND"	"0"	"2"
"HG02666_97.0.3.bam"	"ND"	"ND"	"0"	"2"
"HG02666_97.0.4.bam"	"ND"	"ND"	"0"	"2"
"HG02666_97.0.5.bam"	"ND"	"ND"	"0"	"2"
"HG02666_97.0.6.bam"	"ND"	"ND"	"0"	"2"
"HG02666_97.0.7.bam"	"ND"	"ND"	"0"	"2"
"HG02666_97.0.8.bam"	"ND"	"ND"	"0"	"2"
"HG02666_97.0.9.bam"	"ND"	"ND"	"0"	"2"
"HG02666_97.1.0.bam"	"ND"	"ND"	"0"	"2"
"HG02666_98.0.2.bam"	"ND"	"ND"	"0"	"2"
"HG02666_98.0.3.bam"	"ND"	"ND"	"0"	"2"
"HG02666_98.0.4.bam"	"ND"	"ND"	"0"	"2"
"HG02666_98.0.5.bam"	"ND"	"ND"	"0"	"2"
"HG02666_98.0.6.bam"	"ND"	"ND"	"0"	"2"
"HG02666_98.0.7.bam"	"ND"	"ND"	"0"	"2"
"HG02666_98.0.8.bam"	"ND"	"ND"	"0"	"2"
"HG02666_98.0.9.bam"	"ND"	"ND"	"0"	"2"
"HG02666_98.1.0.bam"	"ND"	"ND"	"0"	"2"
"HG02666_99.0.2.bam"	"ND"	"ND"	"0"	"2"
"HG02666_99.0.3.bam"	"ND"	"ND"	"0"	"2"
"HG02666_99.0.4.bam"	"ND"	"ND"	"0"	"2"
"HG02666_99.0.5.bam"	"ND"	"ND"	"0"	"2"
"HG02666_99.0.6.bam"	"ND"	"ND"	"0"	"2"
"HG02666_99.0.7.bam"	"ND"	"ND"	"0"	"2"
"HG02666_99.0.8.bam"	"ND"	"ND"	"0"	"2"
"HG02666_99.0.9.bam"	"ND"	"ND"	"0"	"2"
"HG02666_99.1.0.bam"	"ND"	"ND"	"0"	"2"
